,APPLICATION NO,GENDER,UACE YEAR,CODE,DISTRICT,COURSE CODE,COURSE NAME,TOTAL WEIGHT,WEIGHT RANGE,SCHOOL,REGION
14396,23APF767149444114600,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),37.4,Good,MENGO SECONDARY SCHOOL,Central
14397,23APF798925904112613,F,2022,40.0,MPIGI,TLM,B.Transport and Logistics Management (EVE),37.1,Good,ST. MARK'S SS NAMAGOMA,Central
14398,23APF1091829780124783,M,2022,87.0,BULAMBULI,TLM,B.Transport and Logistics Management (EVE),36.5,Good,"CRESTED SEC. SCHOOL, KAMPALA",Eastern
14399,23APF460355720137870,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),36.4,Good,OLD KAMPALA SECONDARY SCHOOL,Central
14400,23APF400968287104633,F,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),36.2,Good,,Western
14401,23APF1533861618125259,F,2018,40.0,MPIGI,TLM,B.Transport and Logistics Management (EVE),36.1,Good,ST CATHERINE'S COL.NAKINYUGUZI,Central
14402,23APF548530400128768,M,2013,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),35.9,Good,MIDLAND HIGH SCHOOL,Eastern
14403,23APF295053849108199,M,2011,7.0,BUSIA,TLM,B.Transport and Logistics Management (EVE),35.7,Good,CROWN HIGH SCHOOL,Eastern
14404,23APF1199017619120288,F,2022,50.0,RUKUNGIRI,TLM,B.Transport and Logistics Management (EVE),35.4,Good,KINGSWAY HIGH SCHOOL,Western
14405,23APF112516421117149,M,2022,118.0,BUNYANGABU,TLM,B.Transport and Logistics Management (EVE),35.3,Good,SEETA HIGH SCHOOL-MUKONO,
14406,23APF1191918304103396,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),35.2,Good,"MADINAH ISLAMIC SS, NSANGI",Central
14407,23APF1147356741140809,M,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),35.0,Good,"ST.JOHN'S SS, MUKONO",Central
14408,23APF1405616921118595,M,2022,19.0,KANUNGU,TLM,B.Transport and Logistics Management (EVE),34.9,Good,LIGHT ACADEMY SECONDARY SCHOOL,Western
14409,23APF868616501114241,M,2022,27.0,KITGUM,TLM,B.Transport and Logistics Management (EVE),34.9,Good,SEETA HIGH SCHOOL-MUKONO,Northern
14410,23APF846329886141447,M,2022,8.0,GULU,TLM,B.Transport and Logistics Management (EVE),34.9,Good,,Northern
14411,23APF517086566137353,M,2008,97.0,KYANKWANZI,TLM,B.Transport and Logistics Management (EVE),34.7,Good,,
14412,23APF950776813134560,M,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),34.6,Good,NAALYA SSS,Central
14413,23APF1265160957150536,F,2022,88.0,BUTAMBALA,TLM,B.Transport and Logistics Management (EVE),34.6,Good,BULO PARENTS S S,Central
14414,23APF1434343114137817,M,2022,3.0,ARUA,TLM,B.Transport and Logistics Management (EVE),34.5,Good,"UGANDA MARTYRS S.S., NAMUGONGO",Northern
14415,23APF1142562078138293,F,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),34.4,Good,"BISHOP'S SEC. SCHOOL, MUKONO",Central
14416,23APF11678432883417,F,2010,6.0,BUSHENYI,TLM,B.Transport and Logistics Management (EVE),34.4,Good,PLUS TWO HIGH SCHOOL,Western
14417,23APF438664208122696,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),33.9,Good,"ST. ANDREW'S COLLEGE, SSANDA",Central
14418,23APF893675614133076,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),33.8,Good,ST. JONAH HIGH SCHOOL NAMUGONGO,Central
14419,23APF130355846489811,M,2020,46.0,NTUNGAMO,TLM,B.Transport and Logistics Management (EVE),33.7,Good,STANDARD COLLEGE NTUNGAMO,Western
14420,23APF60850868069514,M,2020,7.0,BUSIA,TLM,B.Transport and Logistics Management (EVE),33.7,Good,NAMBOOLE HIGH SCHOOL,Eastern
14421,23APF100032561143650,M,2019,88.0,BUTAMBALA,TLM,B.Transport and Logistics Management (EVE),33.5,Good,NIBRAS ISLAMIC S.S.,Central
14422,23APF1176125326132853,M,2022,88.0,BUTAMBALA,TLM,B.Transport and Logistics Management (EVE),33.4,Good,KABOWA HIGH SCHOOL,Central
14423,23APF1179488837127641,M,2022,18.0,KAMWENGE,TLM,B.Transport and Logistics Management (EVE),33.4,Good,,Western
14424,23APF1039363426123955,F,2017,33.0,MASAKA,TLM,B.Transport and Logistics Management (EVE),33.4,Good,MENGO SECONDARY SCHOOL,Central
14425,23APF5869026100370,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),33.3,Good,LONDON COL. ST.LAWRENCE MAYA,Central
14426,23APF708590169111789,F,2022,53.0,SOROTI,TLM,B.Transport and Logistics Management (EVE),33.3,Good,NGORA HIGH SCHOOL,Eastern
14427,23APF542268803111997,M,2022,120.0,KYOTERA,TLM,B.Transport and Logistics Management (EVE),33.3,Good,KAWEMPE MUSLIM SS,
14428,23APF55537915679621,F,2019,23.0,KAYUNGA,TLM,B.Transport and Logistics Management (EVE),33.3,Good,BUDDO SEC. SCHOOL,Central
14429,23APF133070950118822,F,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),33.2,Good,KINAAWA HIGH SCHOOL,Central
14430,23APF939692014138849,F,2022,100.0,LUUKA,TLM,B.Transport and Logistics Management (EVE),33.2,Good,NAMUGONGO SEC. VOCATIONAL SCHOOL,Eastern
14431,23APF1139231585123400,F,2022,2.0,APAC,TLM,B.Transport and Logistics Management (EVE),33.2,Good,ST.MARY'S SS KITENDE (ANNEX),Northern
14432,23APF1120967276132128,F,2022,82.0,ALEBTONG,TLM,B.Transport and Logistics Management (EVE),33.0,Good,MBARARA GIRLS SCHOOL,Northern
14433,23APF1505289093116101,M,2022,71.0,KALIRO,TLM,B.Transport and Logistics Management (EVE),33.0,Good,"SEETA H/S GREEN CAMPUS, MUKONO",Eastern
14434,23APF1628109600108712,F,2022,67.0,BUKEDEA,TLM,B.Transport and Logistics Management (EVE),32.9,Good,EDIOFE GIRLS' S.S,Eastern
14435,23APF1503094987134233,M,2022,26.0,KISORO,TLM,B.Transport and Logistics Management (EVE),32.7,Good,KISORO VISION,Western
14436,23APF242869058137664,M,2022,6.0,BUSHENYI,TLM,B.Transport and Logistics Management (EVE),32.6,Good,,Western
14437,23APF130091862132758,M,2022,50.0,RUKUNGIRI,TLM,B.Transport and Logistics Management (EVE),32.4,Good,KINAAWA HIGH SCHOOL,Western
14438,23APF86945662141577,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),32.4,Good,KINAAWA HIGH SCHOOL,Central
14439,23APF13911044128042,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),32.3,Good,NDEJJE SECONDARY SCHOOL,Central
14440,23APF904991187130568,F,2022,111.0,SERERE,TLM,B.Transport and Logistics Management (EVE),32.1,Good,"BISHOP'S SEC. SCHOOL, MUKONO",Eastern
14441,23APF626376020109667,F,2022,12.0,KABALE,TLM,B.Transport and Logistics Management (EVE),31.8,Good,ST. JULIAN HIGH SCHOOL,Western
14442,23APF190879061102824,M,2022,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),31.8,Good,"HOLY CROSS LAKE VIEW SEC. SCHOOL, JINJA",Eastern
14443,23APF99906591113698,M,2022,12.0,KABALE,TLM,B.Transport and Logistics Management (EVE),31.6,Good,KIGEZI HIGH SCHOOL,Western
14444,23APF98047861128087,F,2022,65.0,IBANDA,TLM,B.Transport and Logistics Management (EVE),31.6,Good,IMMACULATE HEART GIRLS SCHOOL,Western
14445,23APF93566118015670,M,2020,52.0,SIRONKO,TLM,B.Transport and Logistics Management (EVE),31.6,Good,GOD MARK  HIGH SCHOOL,Eastern
14446,23APF1517292149144187,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),31.5,Good,MITYANA SECONDARY SCHOOL,Central
14447,23APF1555710374149083,F,2018,9.0,HOIMA,TLM,B.Transport and Logistics Management (EVE),31.5,Good,,Western
14448,23APF615282084113242,M,2022,10.0,IGANGA,TLM,B.Transport and Logistics Management (EVE),31.3,Good,OURLADY OF AFRICA SS NAMILYANGO,Eastern
14449,23APF653641294110658,M,2022,1.0,ADJUMANI,TLM,B.Transport and Logistics Management (EVE),31.1,Good,"GREENHILL ACADEMY, KAMPALA",Northern
14450,23APF416134633136670,M,2016,9.0,HOIMA,TLM,B.Transport and Logistics Management (EVE),31.1,Good,ST. ANDREA KAAHWA SCHOOLS KOOKI,Western
14451,23APF346213997140105,M,2022,120.0,KYOTERA,TLM,B.Transport and Logistics Management (EVE),31.0,Good,"BUKALASA SEMINARY, MASAKA",
14452,23APF1385554070122582,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),31.0,Good,UGANDA MARTYRS'HIGH SC. RUBAGA,Central
14453,23APF887074884114269,M,2022,33.0,MASAKA,TLM,B.Transport and Logistics Management (EVE),31.0,Good,KAWEMPE MUSLIM SS,Central
14454,23APF143717302125980,M,2020,46.0,NTUNGAMO,TLM,B.Transport and Logistics Management (EVE),30.9,Good,PLUS TWO HIGH SCHOOL,Western
14455,23APF766514704137373,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),30.9,Good,MBOGO MIXED SEC SCHOOL,Central
14456,23APF665246586107341,M,2022,46.0,NTUNGAMO,TLM,B.Transport and Logistics Management (EVE),30.7,Good,NAMIREMBE HILLSIDE S.S.,Western
14457,23APF669304987103272,F,2022,29.0,KUMI,TLM,B.Transport and Logistics Management (EVE),30.6,Good,KIREKA HIGH SCHOOL,Eastern
14458,23APF123258334999432,M,2022,50.0,RUKUNGIRI,TLM,B.Transport and Logistics Management (EVE),30.4,Good,,Western
14459,23APF485899971130486,M,2022,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),30.4,Good,"ST.JOHN'S SS, MUKONO",Eastern
14460,23APF795944105147088,F,2022,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),30.3,Good,MENGO SECONDARY SCHOOL ANNEX,Eastern
14461,23APF312774415113258,F,2022,120.0,KYOTERA,TLM,B.Transport and Logistics Management (EVE),30.3,Good,,
14462,23APF41683522129869,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),30.3,Good,MAKINDYE SECONDARY SCHOOL,Central
14463,23APF1516406794134288,F,2022,6.0,BUSHENYI,TLM,B.Transport and Logistics Management (EVE),30.2,Good,NATETE MUSLIM HIGH SCHOOL,Western
14464,23APF358153671124769,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),30.2,Good,LUZIRA S.S.S.,Central
14465,23APF539687401103562,M,2022,33.0,MASAKA,TLM,B.Transport and Logistics Management (EVE),30.1,Good,MENGO SECONDARY SCHOOL ANNEX,Central
14466,23APF1164113558146941,F,2022,103.0,MITOOMA,TLM,B.Transport and Logistics Management (EVE),29.9,Average,KASHENSHERO GIRLS' S S,Western
14467,23APF919569065128963,F,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),29.9,Average,,Central
14468,23APF760650275133655,F,2022,68.0,LYANTONDE,TLM,B.Transport and Logistics Management (EVE),29.9,Average,MASAKA SECONDARY SCHOOL,Central
14469,23APF781588479132297,F,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),29.8,Average,MBOGO HIGH SCHOOL,Central
14470,23APF979589052103513,M,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),29.7,Average,KABALE TRINITY COLLEGE,Western
14471,23APF1146995895146975,M,2022,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),29.7,Average,JINJA PROGRESSIVE ANNEX,Eastern
14472,23APF1094183852143986,F,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),29.6,Average,"ST.CHARLES LWANGA S.S., KASASA",Western
14473,23APF179246695118219,F,2019,30.0,KYENJOJO,TLM,B.Transport and Logistics Management (EVE),29.6,Average,TAIBAH INTERNATIONAL SCHOOL,
14474,23APF29771494138047,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),29.5,Average,,Central
14475,23APF20498540138224,M,2020,63.0,BUTALEJA,TLM,B.Transport and Logistics Management (EVE),29.5,Average,LUZIRA S.S.S.,
14476,23APF322609091118081,M,2015,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),29.5,Average,MBOGO MIXED SEC SCHOOL,Eastern
14477,23APF72552168104623,F,2022,73.0,KOBOKO,TLM,B.Transport and Logistics Management (EVE),29.3,Average,THE ACADEMY  ST. LAWRENCE,Northern
14478,23APF588451893129370,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),29.3,Average,THE ACADEMY  ST. LAWRENCE,Central
14479,23APF135224847135119,F,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),29.2,Average,"ST.AUGUSTINE COL., WAKISO",Central
14480,23APF1393101109114847,F,2022,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),29.2,Average,EBENEZER SECONDARY SCHOOL,Eastern
14481,23APF322681375126832,F,2022,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),29.1,Average,"HOLY CROSS LAKE VIEW SEC. SCHOOL, JINJA",Eastern
14482,23APF137767919140924,M,2022,10.0,IGANGA,TLM,B.Transport and Logistics Management (EVE),29.0,Average,MUGWANYA SUMMIT COLLEGE,Eastern
14483,23APF1569069601140761,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),29.0,Average,"STANDARD HIGH SCHOOL, KAMPALA",Central
14484,23APF356790523138393,F,2020,3.0,ARUA,TLM,B.Transport and Logistics Management (EVE),28.9,Average,"RESTORE LEADERSHIP H/S, GULU",Northern
14485,23APF1678198782146706,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.9,Average,ST. MARK'S SS NAMAGOMA,Central
14486,23APF1110107930105438,M,2022,81.0,NAKASEKE,TLM,B.Transport and Logistics Management (EVE),28.9,Average,MENGO SECONDARY SCHOOL ANNEX,Central
14487,23APF1048219549146487,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.8,Average,"HOPE SENIOR SCHOOL, NAKIREBE",Central
14488,23APF1657180278122153,M,2020,29.0,KUMI,TLM,B.Transport and Logistics Management (EVE),28.8,Average,KOLOLO SECONDARY SCHOOL,Eastern
14489,23APF802860684127787,F,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),28.8,Average,"ST.MARIA GORETTI S.S, KATENDE",Central
14490,23APF961205826112509,F,2022,25.0,KIBOGA,TLM,B.Transport and Logistics Management (EVE),28.8,Average,BUDDO SEC. SCHOOL,Central
14491,23APF669338315122753,M,2019,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.7,Average,NSANGI SECONDARY SCHOOL,Central
14492,23APF1366559259144551,F,2022,42.0,MUKONO,TLM,B.Transport and Logistics Management (EVE),28.7,Average,COUNTRY COLL.  MUKONO,Central
14493,23APF1596152135134633,M,2022,15.0,KALANGALA,TLM,B.Transport and Logistics Management (EVE),28.7,Average,ST. JUDE  SECONDARY SCHOOL MASAKA,Central
14494,23APF31847198115133,F,2022,6.0,BUSHENYI,TLM,B.Transport and Logistics Management (EVE),28.7,Average,KITAGATA SECONDARY SCHOOL,Western
14495,23APF370676450133861,M,2022,49.0,RAKAI,TLM,B.Transport and Logistics Management (EVE),28.5,Average,KISUBI MAPEERA S S,Central
14496,23APF499849384112047,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.4,Average,BULOBA HIGH SCHOOL,Central
14497,23APF738813645108687,M,2022,9.0,HOIMA,TLM,B.Transport and Logistics Management (EVE),28.4,Average,,Western
14498,23APF431110874122101,M,2022,26.0,KISORO,TLM,B.Transport and Logistics Management (EVE),28.4,Average,,Western
14499,23APF284734546134293,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.4,Average,,Central
14500,23APF409228722116651,M,2022,21.0,KASESE,TLM,B.Transport and Logistics Management (EVE),28.3,Average,FORT-PORTAL SS,Western
14501,23APF1332636424135191,M,2022,1.0,ADJUMANI,TLM,B.Transport and Logistics Management (EVE),28.2,Average,AMITY SECONDARY SCHOOL,Northern
14502,23APF1179149015141594,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),28.1,Average,"KATIKAMU SEC. SCH., WOBULENZI",Central
14503,23APF897264562119353,M,2022,106.0,NGORA,TLM,B.Transport and Logistics Management (EVE),28.0,Average,LUZIRA LAKESIDE COLLEGE,Eastern
14504,23APF752573399651,F,2018,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),28.0,Average,NAMUNGOONA SALAF SCHOOL,Central
14505,23APF1146925852123427,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),27.6,Average,MAKERERE COLLEGE SCHOOL,Central
14506,23APF123898733118688,M,2022,54.0,TORORO,TLM,B.Transport and Logistics Management (EVE),27.6,Average,MPOMA ROYAL COLLEGE,Eastern
14507,23APF614380793103915,M,2022,65.0,IBANDA,TLM,B.Transport and Logistics Management (EVE),27.5,Average,,Western
14508,23APF272601285130320,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),27.4,Average,BULOBA HIGH SCHOOL,Central
14509,23APF23490171150055,F,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),27.2,Average,"CITIZEN'S HIGH SCH., MBARARA",Western
14510,23APF1293302010138483,M,2022,49.0,RAKAI,TLM,B.Transport and Logistics Management (EVE),27.2,Average,LONDON COL. ST.LAWRENCE MAYA,Central
14511,23APF1569232718125417,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),27.2,Average,SEETA HIGH SCHOOL-MUKONO,Central
14512,23APF685983294104833,F,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),26.9,Average,CITY HIGH SCHOOL,Central
14513,23APF347573294122642,F,2018,69.0,ISINGIRO,TLM,B.Transport and Logistics Management (EVE),26.8,Average,,Western
14514,23APF223483549114686,M,2022,112.0,SHEEMA,TLM,B.Transport and Logistics Management (EVE),26.8,Average,"ST.PETER'S SS, NAALYA",Western
14515,23APF1208586322143788,F,2022,120.0,KYOTERA,TLM,B.Transport and Logistics Management (EVE),26.8,Average,"ST. KIZITO SS,  BUGOLOBI",
14516,23APF812805506120146,M,2022,3.0,ARUA,TLM,B.Transport and Logistics Management (EVE),26.8,Average,WAMPEWO NTAKE SEC. SCHOOL,Northern
14517,23APF1118493091124207,F,2022,10.0,IGANGA,TLM,B.Transport and Logistics Management (EVE),26.7,Average,KABOWA HIGH SCHOOL,Eastern
14518,23APF494596493122966,F,2022,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),26.7,Average,"ST.PETER'S SS, NAALYA",Eastern
14519,23APF1311571503122214,F,2022,46.0,NTUNGAMO,TLM,B.Transport and Logistics Management (EVE),26.6,Average,NTUNGAMO HIGH SCHOOL,Western
14520,23APF628320807138631,M,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),26.5,Average,NIBRAS ISLAMIC S.S.,Western
14521,23APF869337850145166,M,2020,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),26.5,Average,LUBIRI SECONDARY SCHOOL,Central
14522,23APF921674022131207,F,2022,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),26.5,Average,NAMIRYANGO SS,Eastern
14523,23APF669373742139415,M,2022,86.0,BUKOMANSIMBI,TLM,B.Transport and Logistics Management (EVE),26.5,Average,RINES SECONDARY SCHOOL,Central
14524,23APF230041234132316,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),26.4,Average,"KAKUNGULU MEM. SCH., KAMPALA",Central
14525,23APF737233185123360,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),26.4,Average,,Central
14526,23APF681990817117236,F,2022,37.0,MBARARA,TLM,B.Transport and Logistics Management (EVE),26.2,Average,ST. AGNES GIRLS SECONDARY SCHOOL,Western
14527,23APF666904011111484,F,2022,72.0,KIRUHURA,TLM,B.Transport and Logistics Management (EVE),26.1,Average,"ST.THEREZA'S GIRLS' SS,BWANDA",Western
14528,23APF1458027987137554,F,2022,97.0,KYANKWANZI,TLM,B.Transport and Logistics Management (EVE),25.8,Average,NAMUGOONA PARENTS SCHOOL,
14529,23APF1618865325140910,F,2022,54.0,TORORO,TLM,B.Transport and Logistics Management (EVE),25.8,Average,"KAKUNGULU MEM. SCH., KAMPALA",Eastern
14530,23APF1303482091113883,F,2022,10.0,IGANGA,TLM,B.Transport and Logistics Management (EVE),25.7,Average,WANYANGE GIRLS  SCHOOL,Eastern
14531,23APF1576081318144040,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),25.7,Average,"ST.PETER'S SS, NAALYA",Central
14532,23APF679663723151012,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),25.7,Average,ST. MARK'S SS NAMAGOMA,Central
14533,23APF151358780782809,M,2020,58.0,ABIM,TLM,B.Transport and Logistics Management (EVE),25.7,Average,,Northern
14534,23APF483574302130361,M,2022,35.0,MAYUGE,TLM,B.Transport and Logistics Management (EVE),25.6,Average,RENA COLLGE MAYUGE,Eastern
14535,23APF895567204134183,M,2022,81.0,NAKASEKE,TLM,B.Transport and Logistics Management (EVE),25.6,Average,CODE HIGH SCHOOL,Central
14536,23APF1512332958118557,F,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),25.5,Average,KIKAAYA COLLEGE SCHOOL,Central
14537,23APF915730636139268,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),25.5,Average,ENTEBBE KINGS' SSS,Central
14538,23APF467951380141841,M,2022,102.0,KAGADI,TLM,B.Transport and Logistics Management (EVE),25.5,Average,GOD MARK  HIGH SCHOOL,
14539,23APF1154712925136077,M,2022,33.0,MASAKA,TLM,B.Transport and Logistics Management (EVE),25.5,Average,,Central
14540,23APF131201773149942,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),25.4,Average,"KAKUNGULU MEM. SCH., KAMPALA",Central
14541,23APF335230341148060,M,2022,118.0,BUNYANGABU,TLM,B.Transport and Logistics Management (EVE),25.4,Average,,
14542,23APF1206823928114032,M,2022,114.0,AGAGO,TLM,B.Transport and Logistics Management (EVE),25.3,Average,ST.MICHAEL HIGH SCHOOL,Northern
14543,23APF1394380919149893,M,2007,67.0,BUKEDEA,TLM,B.Transport and Logistics Management (EVE),25.3,Average,MBALE PROGRESSIVE SS,Eastern
14544,23APF49176615222760,M,2020,12.0,KABALE,TLM,B.Transport and Logistics Management (EVE),25.3,Average,NSAMBYA HILL SIDE SCHOOL,Western
14545,23APF504732005133131,M,2022,54.0,TORORO,TLM,B.Transport and Logistics Management (EVE),25.0,Average,"PAL AND LISA SS, KAMPALA",Eastern
14546,23APF191195547106870,F,2022,34.0,MASINDI,TLM,B.Transport and Logistics Management (EVE),25.0,Average,BUDDO SEC. SCHOOL,Western
14547,23APF1402025838139748,M,2016,60.0,AMURIA,TLM,B.Transport and Logistics Management (EVE),25.0,Average,JINJA PROGRESSIVE ANNEX,Eastern
14548,23APF455227622140453,M,2022,33.0,MASAKA,TLM,B.Transport and Logistics Management (EVE),25.0,Average,"ARCHBISHOP KIWANUKA SS, KITOVU",Central
14549,23APF1104393415121505,M,2022,69.0,ISINGIRO,TLM,B.Transport and Logistics Management (EVE),24.9,Average,ALLIANCE SECONDARY SCHOOL,Western
14550,23APF990032609122004,M,2022,17.0,KAMULI,TLM,B.Transport and Logistics Management (EVE),24.9,Average,SEROMA CHRISTIAN HIGH SCHOOL,Eastern
14551,23APF1440067053110869,M,2022,31.0,LIRA,TLM,B.Transport and Logistics Management (EVE),24.9,Average,St. Gracious S.S LIRA,Northern
14552,23APF1392400342127761,F,2022,35.0,MAYUGE,TLM,B.Transport and Logistics Management (EVE),24.9,Average,RENA COLLGE MAYUGE,Eastern
14553,23APF1626756469135026,M,2022,110.0,RUBIRIZI,TLM,B.Transport and Logistics Management (EVE),24.8,Average,KICHWAMBA HIGH SCHOOL,
14554,23APF1216652145129646,F,2022,36.0,MBALE,TLM,B.Transport and Logistics Management (EVE),24.7,Average,"ST.JOSEPH'S COLLEGE,NAMAGUNGA",Eastern
14555,23APF463796080119121,M,2022,55.0,WAKISO,TLM,B.Transport and Logistics Management (EVE),24.7,Average,NANSANA ST. JOSEPH SS,Central
14556,23APF102076415126189,M,2022,21.0,KASESE,TLM,B.Transport and Logistics Management (EVE),24.6,Average,"KAKUNGULU MEM. SCH., KAMPALA",Western
14557,23APF1423791368133497,M,2022,16.0,KAMPALA,TLM,B.Transport and Logistics Management (EVE),24.6,Average,EBENEZER SECONDARY SCHOOL,Central
14558,23APF293172192141716,F,2022,8.0,GULU,TLM,B.Transport and Logistics Management (EVE),24.6,Average,,Northern
14559,23APF883795889105776,M,2019,11.0,JINJA,TLM,B.Transport and Logistics Management (EVE),24.3,Average,,Eastern
14560,23APF329497098135992,F,2022,32.0,LUWEERO,TLM,B.Transport and Logistics Management (EVE),24.3,Average,NDEJJE HIGH SCHOOL,
14561,23APF1143163699145328,M,2011,110.0,RUBIRIZI,TLM,B.Transport and Logistics Management (EVE),24.3,Average,NTINDA VIEW COLLEGE,
14562,23APF277471397121045,F,2022,76.0,OYAM,TLM,B.Transport and Logistics Management (EVE),24.3,Average,,Northern
